movieId,Date,Time
4223,2018-06-03,11:20:54
4223,2018-06-03,11:21:13
4223,2018-06-03,11:20:52
4223,2018-06-03,11:21:17
4226,2018-09-16,10:40:53
4226,2018-09-16,10:41:04
4226,2018-09-16,10:40:45
4226,2018-09-16,10:40:48
4226,2018-09-16,10:40:47
4226,2016-03-13,04:23:03
4226,2016-03-13,04:22:59
4226,2016-03-13,04:22:57
4226,2006-01-13,22:27:43
4226,2009-10-20,15:04:32
4226,2009-10-20,15:04:39
4226,2018-05-02,17:35:41
4226,2018-05-02,17:35:45
4232,2006-01-23,16:13:44
4246,2006-01-14,02:22:54
4259,2006-01-13,22:40:47
4262,2016-03-13,20:29:25
4263,2006-01-23,16:10:22
4292,2006-01-13,22:41:22
4296,2006-01-16,01:25:04
4306,2006-01-14,02:26:26
4312,2006-01-14,01:29:33
4316,2006-01-16,01:32:37
4326,2006-01-16,01:33:24
4326,2006-01-16,01:33:24
4333,2006-01-23,16:13:52
4343,2007-08-08,16:04:39
4343,2007-08-08,16:04:39
4347,2006-01-23,16:10:26
4356,2006-01-14,01:23:14
4359,2006-01-23,16:13:20
4361,2006-01-23,16:13:58
4370,2012-09-26,03:04:02
4370,2012-09-26,03:03:58
4370,2012-09-26,03:03:48
4370,2012-09-26,03:03:55
4370,2006-01-14,02:21:46
4380,2006-01-23,16:12:50
4396,2006-01-16,01:08:04
4404,2006-01-14,01:02:17
4446,2007-08-08,16:01:26
4447,2006-01-23,16:11:14
4448,2006-01-23,16:12:53
4448,2007-08-08,16:04:08
4454,2009-06-15,01:43:13
4454,2009-06-15,01:43:07
4454,2009-06-15,01:43:10
4454,2009-06-15,01:42:55
4454,2009-06-15,01:42:58
4454,2009-06-15,01:43:16
4454,2009-06-15,01:43:05
4465,2006-01-23,16:09:25
4476,2006-01-16,01:23:42
4477,2006-01-16,01:07:49
4489,2006-01-20,14:11:06
4489,2006-01-16,01:23:56
4495,2006-01-14,01:32:22
4526,2006-01-16,01:12:28
4537,2006-01-14,02:26:16
4545,2006-01-16,01:26:21
4546,2006-01-23,16:14:15
4546,2006-01-23,16:14:15
4552,2018-05-02,18:31:18
4552,2018-05-02,18:31:14
4552,2018-05-02,18:31:20
4552,2018-05-02,18:31:15
4552,2018-05-02,18:31:05
4552,2018-05-02,18:31:12
4558,2006-01-16,01:26:38
4571,2006-01-14,02:22:28
4600,2006-01-16,01:32:04
4612,2014-11-15,21:21:52
4621,2006-01-16,01:24:59
4623,2006-01-16,01:25:12
4638,2006-01-16,01:24:52
4639,2006-01-16,01:31:11
4639,2006-01-16,01:31:11
4641,2006-01-23,16:10:52
4677,2006-01-16,01:13:11
4678,2006-01-23,16:14:02
4688,2006-01-14,01:12:06
4708,2014-11-15,21:21:30
4725,2009-09-13,05:36:03
4725,2009-09-13,05:36:10
4725,2009-09-13,05:36:08
4725,2009-09-13,05:36:20
4787,2006-01-23,16:11:27
4801,2006-01-23,16:11:18
4808,2006-01-16,01:26:45
4809,2006-01-15,23:30:24
4809,2006-01-15,23:30:24
4812,2006-01-16,01:26:26
4812,2006-01-16,01:26:26
4816,2016-03-13,05:29:20
4816,2016-03-13,05:29:30
4816,2016-03-13,05:29:12
4816,2016-03-13,05:29:09
4816,2016-03-13,05:29:16
4816,2016-03-13,05:29:19
4823,2006-01-23,16:13:11
4835,2006-01-13,22:40:03
4857,2006-01-23,17:59:30
4857,2006-01-13,22:40:17
4874,2006-01-16,01:33:06
4874,2006-01-16,01:33:06
4878,2015-07-02,17:12:30
4878,2015-07-02,17:12:11
4878,2015-07-02,17:12:19
4878,2015-07-02,17:12:24
4878,2015-07-02,17:12:27
4878,2015-07-02,17:12:08
4878,2015-07-02,17:12:15
4878,2016-03-13,20:45:10
4878,2006-01-14,02:29:41
4878,2009-05-16,17:21:02
4878,2009-05-16,17:21:26
4878,2009-05-16,17:21:23
4878,2009-05-16,17:21:09
4878,2009-05-16,17:21:18
4878,2009-05-16,17:21:36
4878,2009-05-16,17:21:02
4878,2018-05-02,17:36:21
4878,2018-05-02,17:36:33
4878,2018-05-02,17:36:17
4878,2018-05-02,17:36:38
4878,2018-05-02,17:36:30
4878,2018-05-02,17:36:19
4878,2018-05-02,17:36:42
4878,2018-05-02,17:36:23
4878,2018-05-02,17:36:35
4878,2018-05-02,17:36:28
4878,2018-05-02,17:36:11
4878,2018-05-02,17:36:13
4878,2018-05-02,17:36:25
4881,2006-01-13,22:40:55
4896,2016-07-03,17:29:04
4896,2018-09-16,10:42:56
4896,2018-09-16,10:42:24
4896,2018-09-16,10:42:30
4896,2018-09-16,10:42:10
4896,2006-01-14,02:31:33
4896,2006-01-14,02:31:33
4902,2006-01-15,23:30:52
4920,2006-01-23,18:01:59
4963,2006-01-23,18:02:02
4969,2006-01-13,19:12:43
4970,2006-01-23,17:58:37
4970,2006-01-23,17:58:37
4973,2006-01-14,01:31:29
4979,2006-01-14,20:40:20
4980,2006-01-23,17:58:29
4993,2016-03-13,20:32:36
4993,2016-03-13,20:32:42
4993,2016-03-13,20:32:38
4993,2016-03-13,20:32:54
4993,2016-03-13,20:32:45
4993,2016-03-13,20:32:48
4993,2006-01-13,19:38:45
4995,2016-05-28,09:46:23
4998,2006-02-05,01:23:02
5008,2006-01-23,18:03:50
5008,2006-01-23,18:03:50
5012,2006-01-23,18:04:23
5012,2006-01-23,18:04:23
5015,2006-01-23,18:01:11
5034,2006-01-13,22:28:18
5064,2006-01-23,17:59:23
5064,2006-01-23,17:59:23
5064,2007-08-08,16:03:56
5088,2016-09-23,00:56:47
5114,2006-01-23,17:58:03
5120,2006-01-14,01:07:51
5135,2006-01-13,22:41:00
5139,2006-01-16,01:07:33
5213,2006-01-16,01:12:38
5224,2006-01-14,01:17:44
5238,2006-01-14,01:27:32
5254,2007-08-08,16:05:25
5254,2007-08-08,16:05:25
5266,2006-01-23,18:02:25
5291,2016-03-13,05:02:11
5291,2016-03-13,05:02:18
5291,2006-01-14,01:08:27
5291,2006-03-13,20:42:10
5294,2006-01-23,17:59:37
5304,2006-01-14,01:09:21
5316,2006-01-16,01:31:51
5349,2006-01-14,02:34:28
5353,2006-01-20,19:17:01
5377,2006-01-13,19:37:53
5379,2006-01-14,02:28:52
5379,2006-01-14,02:28:52
5388,2018-06-29,22:20:09
5388,2018-06-29,22:22:39
5388,2018-06-29,22:22:32
5388,2018-06-29,22:20:11
5388,2018-09-16,10:44:40
5388,2018-09-16,10:44:48
5388,2018-09-16,10:44:45
5398,2006-01-23,18:03:30
5404,2006-01-23,17:57:55
5445,2006-01-14,02:33:27
5446,2006-01-13,19:46:13
5450,2006-01-23,18:00:55
5450,2006-01-23,18:00:55
5451,2006-01-16,01:34:47
5451,2006-01-16,01:34:47
5459,2010-01-06,16:33:40
5459,2010-01-06,16:33:52
5459,2010-01-06,16:34:13
5464,2012-09-26,02:39:34
5464,2012-09-26,02:39:39
5470,2006-01-13,19:45:30
5475,2006-01-14,01:26:18
5483,2006-01-13,19:45:38
5498,2006-01-13,19:16:21
5502,2006-01-14,02:34:25
5505,2006-01-14,02:30:54
5505,2006-01-14,02:30:54
5527,2006-01-23,18:02:52
5527,2006-01-23,18:02:52
5528,2006-01-23,18:02:15
5528,2006-01-23,18:02:15
5548,2006-01-16,01:24:05
5577,2006-01-23,18:00:26
5601,2006-01-23,18:04:12
5603,2006-01-23,18:00:41
5603,2006-01-23,18:00:41
5618,2006-01-14,02:34:36
5629,2006-01-16,01:24:43
5630,2006-02-04,13:31:24
5633,2006-01-23,18:00:02
5644,2006-01-23,18:03:01
5644,2006-01-23,18:03:01
5669,2006-01-23,17:58:53
5673,2006-01-14,02:33:53
5673,2018-05-02,17:37:28
5673,2018-05-02,17:37:15
5673,2018-05-02,17:37:07
5673,2018-05-02,17:37:30
5673,2018-05-02,17:37:09
5673,2018-05-02,17:37:26
5673,2018-05-02,17:37:34
5673,2018-05-02,17:37:32
5673,2018-05-02,17:37:11
5673,2018-05-02,17:36:56
5673,2018-05-02,17:37:17
5673,2018-05-02,17:37:23
5682,2006-01-23,17:59:49
5685,2006-01-14,02:34:08
5690,2006-01-14,02:31:06
5690,2006-01-14,02:31:06
5690,2018-05-02,17:56:39
5690,2018-05-02,17:56:41
5690,2018-05-02,17:56:37
5690,2018-05-02,17:56:28
5690,2018-05-02,17:56:44
5690,2018-05-02,17:56:35
5690,2018-05-02,17:56:49
5694,2007-04-03,22:08:12
5721,2006-01-14,01:09:36
5721,2006-01-14,01:09:36
5747,2006-01-13,19:45:12
5791,2006-01-23,17:59:41
5792,2006-01-16,01:34:56
5802,2006-01-23,18:04:02
5812,2006-01-13,19:45:05
5816,2006-01-14,02:31:22
5816,2006-01-14,02:31:22
5820,2006-01-23,18:03:39
5875,2006-01-16,01:34:17
5876,2006-01-23,18:03:15
5878,2006-01-23,18:03:43
5899,2006-01-16,20:15:38
5952,2015-07-15,07:07:18
5952,2006-01-13,19:38:50
5954,2006-01-23,17:57:50
5954,2006-01-23,17:57:50
5971,2006-01-23,18:01:21
5989,2006-01-23,17:58:57
5989,2015-02-17,02:21:37
5989,2015-02-17,02:20:27
5989,2015-02-17,02:20:05
5989,2015-02-17,02:20:29
5989,2015-02-17,02:21:10
5989,2015-02-17,02:20:08
5989,2015-02-17,02:20:59
5991,2006-01-23,17:59:05
5991,2006-01-23,17:59:00
5991,2006-01-23,17:59:02
5994,2006-01-23,18:01:26
5995,2016-02-17,18:57:52
5995,2016-02-17,18:57:59
5995,2006-01-13,19:46:02
6002,2006-01-26,20:26:08
6002,2006-01-26,20:26:08
6002,2006-01-26,20:26:08
6003,2006-01-26,20:24:18
6016,2016-03-13,20:29:59
6016,2016-03-13,20:30:05
6016,2006-01-23,17:59:17
6016,2006-01-23,17:59:17
6016,2006-01-23,17:59:17
6016,2007-08-08,16:00:53
6020,2006-01-26,20:23:44
6027,2006-01-14,01:07:28
6031,2006-01-23,18:00:34
6031,2006-01-23,18:00:34
6041,2006-01-14,01:08:08
6058,2018-05-05,21:17:33
6058,2018-05-05,21:17:31
6063,2006-01-16,01:33:14
6090,2006-01-26,20:25:31
6101,2006-01-22,03:36:15
6101,2006-01-22,03:36:15
6101,2006-01-22,03:36:15
6104,2006-01-23,18:01:19
6107,2007-05-06,17:49:07
6156,2006-01-26,20:28:21
6157,2007-08-08,16:05:33
6157,2007-08-08,16:05:33
6159,2006-01-26,20:23:51
6163,2006-01-14,02:31:45
6170,2006-01-26,20:24:08
6178,2006-01-23,18:02:38
6178,2006-01-23,18:02:38
6178,2006-01-23,18:02:38
6181,2006-01-23,18:03:24
6181,2006-01-23,18:03:24
6183,2006-01-23,18:02:46
6183,2006-01-23,18:02:46
6188,2016-03-13,05:14:58
6188,2016-03-13,05:15:00
6195,2006-01-29,01:37:35
6195,2006-01-29,01:37:35
6197,2006-01-26,20:29:11
6201,2006-01-13,22:27:24
6214,2018-05-02,17:49:51
6214,2018-05-02,17:49:43
6216,2006-01-26,20:27:09
6218,2006-01-23,17:58:22
6228,2006-01-14,01:20:13
6232,2006-01-23,17:58:46
6232,2006-01-23,17:58:45
6235,2006-01-26,20:24:39
6235,2006-01-26,20:24:39
6238,2006-01-26,20:24:56
6242,2006-01-26,20:28:00
6244,2006-01-14,01:25:21
6245,2006-01-26,20:29:21
6254,2006-01-13,19:44:29
6268,2006-01-26,20:27:41
6269,2006-01-14,02:34:56
6273,2006-01-17,18:03:45
6281,2006-01-26,20:27:29
6283,2018-09-16,10:41:46
6283,2018-09-16,10:41:27
6283,2018-09-16,10:41:43
6286,2006-01-23,18:00:59
6288,2006-01-26,20:24:04
6289,2006-01-26,20:24:45
6290,2016-03-13,20:52:47
6291,2006-01-23,18:00:48
6291,2018-05-02,18:50:38
6291,2018-05-02,18:50:40
6291,2018-05-02,18:50:50
6296,2006-01-23,18:01:07
6297,2006-01-26,20:25:01
6299,2006-01-26,20:29:44
6305,2006-01-13,19:44:50
6308,2006-01-16,01:27:14
6323,2006-10-25,18:14:01
6327,2006-01-28,22:14:39
6327,2006-01-14,01:03:04
6331,2006-01-23,18:10:07
6333,2006-01-14,01:38:26
6333,2006-01-14,01:38:26
6333,2006-01-14,01:38:26
6333,2006-01-14,02:18:02
6333,2006-01-14,01:38:26
6334,2006-01-23,18:05:40
6337,2006-01-26,20:27:24
6339,2006-01-26,20:26:16
6341,2006-01-26,20:28:24
6350,2006-01-23,18:05:43
6367,2006-10-25,18:11:25
6367,2006-10-25,18:12:31
6367,2006-01-23,18:06:02
6368,2006-01-26,20:24:11
6373,2006-01-16,01:31:16
6373,2007-08-08,16:00:55
6375,2006-01-14,01:01:26
6375,2006-01-14,01:01:26
6377,2006-01-23,18:06:33
6377,2006-01-23,18:06:33
6377,2018-05-02,18:45:42
6378,2006-01-26,20:25:28
6380,2006-01-14,02:28:58
6385,2006-01-14,01:40:10
6390,2006-01-26,20:28:40
6400,2011-09-06,18:18:56
6400,2006-01-26,20:26:37
6407,2006-01-16,01:28:02
6407,2006-01-16,01:28:02
6422,2006-01-23,18:09:59
6440,2006-01-26,20:23:57
6452,2006-01-14,01:22:17
6454,2006-01-26,20:26:44
6466,2006-01-14,01:27:07
6502,2018-05-02,15:19:19
6502,2006-01-13,19:44:22
6515,2006-01-14,02:35:35
6516,2006-01-14,01:28:47
6534,2018-05-05,21:01:36
6534,2018-05-05,21:01:26
6534,2018-05-05,21:01:38
6534,2018-05-05,21:01:40
6535,2006-01-16,01:27:19
6536,2006-01-26,20:28:46
6539,2006-01-26,20:27:37
6541,2018-05-05,21:00:54
6541,2018-05-05,21:00:28
6541,2018-05-05,21:00:56
6541,2018-05-05,21:00:40
6541,2018-05-05,21:00:26
6541,2018-05-05,21:00:51
6545,2006-01-13,19:45:24
6547,2006-01-16,01:34:01
6552,2006-01-23,18:05:59
6564,2018-05-05,21:07:19
6564,2018-05-05,21:07:12
6564,2018-05-05,21:07:21
6565,2006-01-26,20:28:08
6579,2006-01-26,20:27:16
6591,2006-01-23,18:08:39
6592,2006-01-23,18:09:55
6603,2006-01-16,01:31:43
6609,2006-01-26,20:24:49
6620,2006-01-14,02:28:35
6636,2006-01-26,20:29:16
6639,2006-01-26,20:29:41
6650,2006-01-23,18:08:28
6650,2006-01-23,18:08:28
6650,2006-01-23,18:08:28
6660,2006-01-26,20:27:45
6662,2006-01-16,01:34:26
6667,2006-01-26,20:29:38
6668,2006-01-13,19:14:49
6669,2006-01-23,18:07:19
6669,2018-05-02,18:36:58
6669,2018-05-02,18:36:54
6669,2018-05-02,18:37:00
6669,2018-05-02,18:36:56
6708,2006-01-26,20:26:23
6708,2006-01-26,20:26:23
6710,2006-01-26,20:24:29
6711,2015-03-03,03:12:23
6711,2006-01-26,20:25:43
6713,2006-01-14,01:25:14
6724,2006-01-14,01:21:24
6732,2006-01-16,01:32:10
6744,2006-01-16,01:33:56
6753,2006-01-26,20:28:15
6768,2006-01-23,18:08:34
6770,2006-01-26,20:26:52
6770,2006-01-26,20:26:52
6773,2006-01-26,20:29:29
6776,2006-01-13,19:45:44
6785,2006-01-14,02:34:19
6786,2006-01-14,01:24:05
6787,2006-01-23,18:05:29
6787,2006-01-23,18:05:29
6787,2006-10-04,16:52:49
6788,2006-01-16,01:26:58
6791,2006-01-13,22:28:32
6807,2006-01-26,20:26:33
6810,2006-01-26,20:28:55
6818,2018-05-02,17:32:12
6818,2018-05-02,17:32:13
6818,2018-05-02,17:32:17
6818,2018-05-02,17:32:20
6818,2018-05-02,17:32:15
6820,2006-01-23,18:06:48
6832,2006-01-26,20:27:54
6849,2006-01-16,01:27:51
6852,2006-01-26,20:25:25
6852,2006-01-26,20:25:25
6852,2006-01-26,20:25:25
6852,2006-01-26,20:25:25
6852,2006-01-26,20:25:25
6856,2006-01-23,18:11:57
6863,2006-01-26,20:28:04
6867,2006-01-23,18:10:11
6870,2006-01-26,20:27:04
6870,2006-01-26,20:27:04
6874,2006-01-23,18:07:52
6874,2006-01-23,18:07:52
6881,2006-01-13,19:46:07
6890,2006-01-23,18:06:14
6890,2006-01-23,18:06:14
6909,2006-01-23,18:06:27
6912,2006-01-13,19:09:31
6918,2006-01-23,18:11:10
6932,2006-01-13,19:46:22
6936,2006-01-23,18:06:21
6938,2006-10-12,19:29:22
6938,2006-10-12,19:29:22
6944,2006-01-16,01:27:04
6944,2006-01-16,01:27:04
6948,2006-01-23,18:11:07
6948,2006-01-23,18:11:07
6953,2016-05-04,21:40:32
6963,2006-01-13,19:44:38
6970,2006-01-17,18:12:56
6979,2006-01-23,18:11:14
6981,2006-01-23,18:11:49
6984,2006-01-23,18:10:22
6985,2006-01-14,02:33:44
6993,2006-01-23,18:06:58
7013,2006-01-14,02:33:40
7018,2006-01-16,01:34:36
7018,2006-01-16,01:34:36
7020,2006-06-22,14:54:37
7022,2016-09-20,14:29:09
7022,2016-09-20,14:29:15
7022,2016-09-20,14:26:52
7022,2016-09-20,14:30:12
7022,2016-09-20,14:29:39
7022,2016-09-20,14:29:46
7022,2016-09-20,14:28:59
7022,2016-09-20,14:29:48
7022,2016-09-20,14:26:49
7022,2016-09-20,14:29:05
7023,2006-01-13,19:14:57
7024,2018-05-02,17:59:50
7024,2018-05-02,18:00:16
7024,2018-05-02,17:59:35
7024,2018-05-02,17:59:47
7024,2018-05-02,18:00:09
7024,2018-05-02,18:00:13
7024,2018-05-02,17:59:39
7025,2006-01-13,19:13:13
7049,2006-01-20,19:16:20
7050,2006-01-20,19:16:32
7053,2006-01-23,18:09:51
7055,2006-01-23,18:10:19
7059,2006-01-23,18:08:48
7061,2006-01-23,18:05:54
7062,2006-01-23,18:05:35
7062,2006-01-23,18:05:35
7069,2006-01-14,01:20:28
7069,2006-01-14,01:20:28
7070,2006-01-23,18:09:40
7071,2006-01-14,01:12:34
7073,2006-01-16,01:37:31
7078,2012-09-26,03:01:45
7078,2012-09-26,03:01:42
7079,2006-01-16,01:36:46
7086,2006-01-14,01:21:43
7087,2006-01-23,18:09:11
7088,2006-01-14,01:27:11
7090,2006-01-23,18:07:02
7091,2006-01-29,18:31:40
7121,2006-01-13,19:40:04
7132,2006-01-23,18:08:55
7132,2006-01-23,18:08:55
7139,2006-01-23,18:07:33
7141,2006-01-14,01:19:29
7147,2015-07-02,17:10:17
7147,2015-07-02,17:10:38
7147,2015-07-02,17:10:20
7147,2015-07-02,17:10:24
7153,2018-06-04,22:49:18
7153,2018-06-04,22:49:38
7153,2018-06-04,22:49:16
7153,2018-06-04,22:49:31
7153,2018-06-04,22:49:35
7153,2018-06-04,22:49:41
7153,2018-06-04,22:49:40
7153,2018-06-04,22:49:37
7153,2018-06-04,22:49:21
7153,2006-01-13,19:40:17
7156,2006-01-23,18:06:41
7158,2006-01-14,02:32:13
7160,2006-01-23,18:08:45
7162,2006-01-23,18:05:48
7190,2006-02-15,23:51:42
7212,2006-01-23,18:07:44
7212,2006-01-23,18:07:44
7217,2006-01-17,18:13:41
7218,2006-01-13,19:18:25
7219,2006-01-23,18:10:26
7234,2006-01-14,02:35:03
7254,2016-09-20,14:24:01
7254,2016-09-20,14:24:08
7254,2016-09-20,14:24:15
7254,2016-09-20,14:23:59
7256,2006-01-23,18:10:57
7285,2006-01-23,18:10:37
7301,2006-01-17,18:10:29
7301,2006-01-17,18:10:29
7318,2006-01-23,18:09:17
7323,2006-01-23,18:06:54
7361,2015-07-02,17:12:48
7361,2015-07-02,17:12:51
7361,2015-07-02,17:12:43
7361,2016-03-13,20:42:20
7361,2006-01-14,02:30:08
7361,2009-05-16,17:19:00
7361,2009-10-20,15:04:07
7361,2009-05-16,17:19:17
7361,2009-10-20,15:04:05
7361,2009-10-20,15:04:01
7361,2018-05-02,17:39:04
7361,2018-05-02,17:39:11
7361,2018-05-02,17:38:51
7361,2018-05-02,17:37:50
7361,2018-05-02,17:37:57
7361,2018-05-02,17:38:16
7361,2018-05-02,17:38:21
7361,2018-05-02,17:38:01
7361,2018-05-02,17:37:47
7361,2018-05-02,17:39:46
7361,2018-05-02,17:38:55
7361,2018-05-02,17:40:11
7361,2018-05-02,17:38:44
7361,2018-05-02,17:39:06
7361,2018-05-02,17:38:57
7361,2018-05-02,17:38:12
7361,2018-05-02,17:38:48
7361,2018-05-02,17:37:53
7361,2018-05-02,17:38:07
7361,2018-05-02,17:38:35
7361,2018-05-02,17:38:14
7361,2018-05-02,17:38:24
7361,2018-05-02,17:38:03
7361,2018-05-02,17:38:09
7371,2006-01-14,02:30:00
7382,2006-01-23,18:07:09
7382,2006-01-23,18:07:09
7382,2007-02-11,22:46:59
7438,2006-01-14,02:32:28
7439,2008-01-24,17:47:04
7440,2006-03-13,19:46:15
7444,2012-09-26,02:52:40
7451,2012-09-26,02:51:47
7451,2012-09-26,02:51:42
7451,2012-09-26,02:51:49
7451,2006-01-14,02:32:42
7479,2006-01-23,18:11:33
7493,2006-01-23,18:10:50
7572,2006-01-13,19:46:35
7584,2006-01-23,18:11:46
7584,2006-01-23,18:11:46
7614,2006-01-23,18:16:39
7618,2006-01-14,01:20:47
7618,2006-01-14,01:20:48
7619,2006-01-23,18:16:07
7619,2006-01-23,18:16:11
7646,2006-01-16,01:27:40
7649,2006-01-23,18:12:38
7700,2006-01-14,01:11:56
7705,2006-01-17,18:14:01
7705,2006-01-17,18:14:01
7713,2006-01-23,18:13:31
7714,2006-01-23,18:13:18
7728,2006-01-23,18:16:45
7748,2006-01-14,01:26:42
7766,2006-01-23,18:17:48
7789,2006-01-23,18:12:12
7792,2006-01-14,01:08:59
7831,2006-01-14,01:20:38
7832,2006-01-14,01:21:57
7833,2006-01-14,01:21:01
7834,2006-01-14,01:04:26
7835,2006-01-14,01:22:27
7924,2006-01-14,01:21:17
7926,2006-01-13,19:15:53
7932,2006-01-14,20:39:52
7932,2006-01-14,20:39:52
7932,2006-01-14,20:39:52
7932,2006-01-14,20:39:52
7932,2006-01-14,20:39:51
7932,2006-01-14,20:39:52
7934,2006-01-23,18:17:55
7936,2007-03-08,22:18:54
7981,2006-01-23,18:15:18
7983,2006-01-23,18:13:09
8011,2006-04-02,17:22:21
8014,2006-01-14,01:02:24
8019,2006-01-23,18:14:22
8033,2006-01-14,01:01:32
8094,2006-01-13,19:13:51
8153,2006-01-16,01:36:59
8167,2006-01-23,18:13:24
8183,2006-01-14,01:10:01
8188,2006-01-13,19:19:16
8190,2006-01-14,01:24:24
8191,2006-01-23,18:12:29
8197,2006-01-14,01:29:04
8207,2006-01-23,18:14:27
8228,2006-01-23,18:15:47
8235,2006-01-14,01:39:53
8266,2006-01-16,01:37:13
8275,2006-01-14,01:23:09
8335,2018-05-02,18:29:06
8337,2006-01-23,18:13:13
8338,2006-01-23,18:12:53
8338,2006-01-23,18:12:53
8341,2006-01-14,01:04:11
8360,2006-01-23,18:17:16
8366,2006-01-23,18:17:00
8366,2006-01-23,18:17:00
8368,2006-01-14,01:39:44
8368,2006-01-14,01:39:44
8375,2006-01-16,01:36:52
8376,2006-01-23,18:16:16
8379,2006-01-14,01:08:19
8382,2006-01-16,01:36:32
8424,2006-01-23,18:14:37
8446,2006-01-16,01:37:22
8463,2006-01-23,18:15:33
8464,2006-01-23,18:17:34
8464,2006-01-23,18:17:34
8477,2018-05-02,17:34:37
8507,2006-01-23,18:14:50
8530,2006-01-23,18:14:31
8533,2015-02-17,02:59:23
8533,2015-02-17,02:59:13
8533,2015-02-17,02:59:34
8580,2006-01-14,01:10:21
8580,2006-01-14,01:10:21
8607,2006-01-14,01:11:17
8609,2006-01-13,19:15:27
8622,2006-01-23,18:14:43
8622,2006-01-23,18:14:43
8636,2006-01-14,01:39:58
8638,2006-01-23,18:12:47
8641,2018-05-13,22:05:38
8641,2018-05-13,22:05:56
8641,2018-05-13,22:05:35
8641,2018-03-10,18:37:58
8641,2009-02-16,12:59:37
8641,2016-03-13,05:22:17
8641,2016-03-13,05:22:13
8645,2006-01-23,18:15:55
8645,2006-01-23,18:15:55
8695,2006-01-16,01:36:09
8714,2006-01-16,01:37:05
8754,2006-03-13,20:42:01
8765,2006-01-13,19:15:07
8783,2009-05-17,17:13:44
8783,2009-05-17,17:14:04
8783,2009-05-17,17:14:01
8784,2006-01-23,18:15:05
8796,2006-01-16,01:36:25
8809,2006-01-23,18:14:12
8827,2006-01-23,18:12:49
8838,2006-01-13,19:15:58
8874,2006-01-23,18:17:05
8875,2006-01-23,18:14:02
8875,2006-01-23,18:14:02
8879,2006-04-23,01:18:55
8879,2006-04-23,01:18:58
8879,2006-04-23,01:19:00
8880,2006-01-23,18:16:02
8914,2006-01-23,18:16:51
8920,2006-03-13,20:42:02
8938,2006-01-23,18:17:42
8938,2006-01-23,18:17:42
8943,2006-01-16,01:36:13
8949,2006-01-23,18:17:22
8950,2016-03-13,04:20:41
8950,2016-03-13,04:20:47
8950,2016-03-13,04:20:57
8950,2016-03-13,04:20:44
8950,2016-03-13,04:20:54
8950,2016-03-13,04:20:37
8950,2006-01-23,18:15:38
8951,2006-01-23,18:17:52
8957,2016-09-20,14:33:21
8957,2016-09-20,14:33:39
8957,2016-09-20,14:33:35
8957,2016-09-20,14:33:07
8957,2016-09-20,14:33:02
8957,2016-09-20,14:32:53
8957,2016-09-20,14:33:14
8958,2006-01-23,18:16:54
8961,2006-01-23,18:15:15
8961,2006-01-23,18:15:15
8961,2009-06-12,06:46:32
8961,2009-06-12,06:46:37
8970,2006-01-23,18:14:46
8979,2006-01-17,18:10:49
8983,2006-01-23,18:15:09
8998,2006-01-13,19:15:38
9010,2016-09-20,14:25:29
9018,2006-01-23,18:14:06
25753,2006-02-14,18:15:48
25771,2018-05-02,17:34:29
25771,2018-05-02,17:34:24
25771,2018-05-02,17:34:26
25825,2006-01-14,02:30:43
25841,2006-01-23,18:17:29
25855,2006-01-13,19:13:57
25865,2006-01-14,01:20:52
25886,2006-01-14,02:33:58
25940,2006-01-17,18:08:10
25952,2006-01-13,19:15:13
26085,2006-01-13,19:14:25
26131,2006-01-14,01:09:42
26151,2006-04-22,23:51:35
26242,2006-01-13,19:12:50
26662,2006-01-23,18:15:36
26717,2018-05-02,18:31:32
26717,2018-05-02,18:31:34
26717,2018-05-02,18:31:36
26776,2006-01-13,19:16:26
27020,2016-03-13,20:39:35
27020,2016-03-13,20:39:30
27156,2018-09-16,10:37:41
27156,2018-09-16,10:37:49
27156,2018-09-16,10:37:50
27156,2018-09-16,10:37:58
27156,2018-09-16,10:37:43
27660,2018-05-05,21:08:10
27660,2018-05-05,21:08:08
27660,2018-05-05,21:08:06
27660,2018-05-05,21:08:20
27660,2018-05-05,21:08:13
27660,2018-05-05,21:08:11
27706,2018-05-13,21:56:38
27706,2018-05-13,21:56:15
27706,2018-05-13,21:56:20
27706,2018-05-13,21:55:53
27706,2018-05-13,21:56:41
27731,2006-01-14,01:12:02
27741,2006-01-13,19:13:07
27773,2018-05-02,17:48:31
27773,2018-05-02,17:48:37
27773,2018-05-02,17:48:23
27773,2018-05-02,17:48:26
27773,2018-05-02,17:48:24
27773,2018-05-02,17:48:38
27773,2018-05-02,17:48:33
27773,2018-05-02,17:48:59
27790,2006-01-23,18:18:46
27790,2006-01-23,18:18:46
27808,2018-05-05,21:15:00
27808,2018-05-05,21:15:19
27808,2018-05-05,21:15:22
27820,2006-01-23,18:19:18
27820,2006-01-23,18:19:18
27831,2018-07-27,20:28:24
27831,2018-07-27,20:29:24
27831,2018-07-27,20:28:25
27831,2018-07-27,20:29:15
27831,2018-07-27,20:29:29
27831,2018-07-27,20:29:16
27831,2018-07-27,20:29:19
27834,2006-01-23,18:19:08
27838,2006-01-14,02:32:33
27878,2006-01-23,17:56:14
27882,2006-02-14,17:50:07
30707,2006-01-23,18:18:40
30749,2006-01-14,02:31:57
30793,2006-01-23,17:56:19
30810,2018-05-02,18:00:57
30810,2018-05-02,18:00:48
30810,2018-05-02,18:00:31
