MovieId,Title,Genres,Year,imdbId,tmdbId,Average Rating,Number of Ratings
5938,Deathtrap,Comedy|Crime|Mystery|Thriller,1982,83806,17590,3,1
5941,Drumline,Comedy|Drama|Musical|Romance,2002,303933,13497,4.25,2
5942,"Hot Chick, The",Comedy,2002,302640,11852,3.25,4
5943,Maid in Manhattan,Comedy|Romance,2002,252076,7303,4.02128,188
5944,Star Trek: Nemesis,Action|Drama|Sci-Fi|Thriller,2002,253754,201,4,1
5945,About Schmidt,Comedy|Drama,2002,257360,2755,3.84091,22
5947,Evelyn,Drama,2002,298856,21868,3.55556,9
5949,Intact (Intacto),Thriller,2001,220580,10856,3.51818,55
5951,Morvern Callar,Drama,2002,300214,18602,3.26316,19
5952,"Lord of the Rings: The Two Towers, The",Adventure|Fantasy,2002,167261,121,3.27778,9
5953,Devils on the Doorstep (Guizi lai le),Drama|War,2000,245929,25838,1.5,1
5954,25th Hour,Crime|Drama,2002,307901,1429,1,1
5955,Antwone Fisher,Drama,2002,168786,13435,3.5,2
5956,Gangs of New York,Crime|Drama,2002,217505,3131,4.16667,3
5957,Two Weeks Notice,Comedy|Romance,2002,313737,2642,4,1
5959,Narc,Crime|Drama|Thriller,2002,272207,11022,2.5,1
5961,Blue Steel,Action|Thriller,1990,99160,9491,3.2,10
5962,Body of Evidence,Drama|Thriller,1993,106453,2149,3.95946,37
5963,"Children's Hour, The",Drama,1961,54743,20139,3,1
5965,"Duellists, The",Action|War,1977,75968,19067,3.5,1
5968,Miami Blues,Comedy|Crime|Drama,1990,100143,14931,3,1
5969,My Girl 2,Comedy|Drama|Romance,1994,110613,11317,3.5,2
5970,My Girl,Comedy|Drama|Romance,1991,102492,4032,3.5,2
5971,My Neighbor Totoro (Tonari no Totoro),Animation|Children|Drama|Fantasy,1988,96283,8392,4,1
5974,"Thief of Bagdad, The",Adventure|Fantasy,1940,33152,12232,2.625,4
5975,War and Peace,Drama|Romance|War,1956,49934,11706,3.92174,115
5979,Attack of the Crab Monsters,Horror|Sci-Fi,1957,50147,26946,3.5,1
5980,Black Christmas,Horror|Mystery|Thriller,1974,71222,16938,3.72449,49
5984,"Story of O, The (Histoire d'O)",Drama|Romance,1975,73115,4561,3.7,15
5986,Fat City,Drama,1972,68575,16993,2.9,5
5988,Quicksilver,Drama,1986,91814,21332,4,2
5989,Catch Me If You Can,Crime|Drama,2002,264464,640,4.1087,46
5990,Pinocchio,Children|Comedy|Fantasy,2002,255477,10599,2.25,2
5991,Chicago,Comedy|Crime|Drama|Musical,2002,299658,1574,4.07143,7
5992,"Hours, The",Drama|Romance,2002,274558,590,3.33333,3
5993,Max,Drama,2002,290210,13560,3.6,15
5994,Nicholas Nickleby,Drama|Romance,2002,309912,29339,3,3
5995,"Pianist, The",Drama|War,2002,253474,423,2.75,8
5999,Heavy Metal 2000,Action|Adventure|Animation|Fantasy|Sci-Fi,2000,119273,16225,3,1
6001,"King of Comedy, The",Comedy|Drama,1983,85794,262,2.5,4
6002,Love Liza,Drama,2002,282698,15395,1.75,2
6003,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Thriller,2002,290538,4912,2.5,5
6005,Blue Collar Comedy Tour: The Movie,Comedy|Documentary,2003,330069,23626,4.14667,75
6006,Just Married,Comedy|Romance,2003,305711,12090,3.5,1
6009,"City of Lost Souls, The (HyÃƒÂ´ryuu-gai)",Crime|Drama|Thriller,2000,246498,36273,5,1
6012,"Guy Thing, A",Comedy|Romance,2003,295289,9582,2.5,3
6013,Kangaroo Jack,Action|Comedy,2003,257568,10628,3.5,2
6014,National Security,Action|Comedy,2003,271668,11078,2.9,5
6016,City of God (Cidade de Deus),Action|Adventure|Crime|Drama|Thriller,2002,317248,598,4.16667,3
6020,Alice Adams,Comedy|Drama,1935,26056,43886,2,1
6021,"American Friend, The (Amerikanische Freund, Der)",Crime|Drama|Mystery|Thriller,1977,75675,11222,3.5,2
6022,American Me,Drama,1992,103671,13199,3,1
6023,Band of Outsiders (Bande ÃƒÂ  part),Comedy|Crime|Drama|Romance,1964,57869,8073,3.25,2
6025,CB4 - The Movie,Comedy,1993,106500,15278,3,1
6027,Dogfight,Drama|Romance,1991,101748,14667,2.375,4
6030,Girls! Girls! Girls!,Comedy|Musical,1962,56023,15734,2.125,4
6031,Imitation of Life,Drama|Romance,1959,52918,34148,3.83333,3
6033,Mystery Date,Comedy,1991,102500,53027,3,1
6035,PÃƒÂ©pÃƒÂ© le Moko,Crime|Drama|Romance,1937,29453,26252,2,1
6036,Secret Admirer,Comedy|Romance,1985,89981,24742,4,1
6039,"Woman in Red, The",Comedy|Romance,1984,88414,5968,4.16667,3
6040,Darkness Falls,Horror|Thriller,2003,282209,10727,2.25,2
6041,Amen.,Drama,2002,280653,9045,2,1
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers SekretÃƒÂ¤rin),Documentary,2002,311320,9082,3.05,10
6044,Blind Date,Horror|Thriller,1984,86978,80965,3.35294,17
6049,Ethan Frome,Drama,1993,106833,61807,3,2
6051,"Harder They Come, The",Action|Crime|Drama,1973,70155,7514,3.08333,6
6055,Sugar Hill,Drama,1994,107079,39349,3.33333,3
6057,Biker Boyz,Action|Crime|Drama,2003,326769,12253,4,1
6058,Final Destination 2,Horror|Thriller,2003,309593,9358,4,1
6059,"Recruit, The",Action|Thriller,2003,292506,1647,4,1
6060,"Guru, The",Comedy|Romance,2002,280720,9027,2.75,2
6062,Lost in La Mancha,Documentary,2002,308514,21189,5,1
6063,May,Drama|Horror,2002,303361,10894,3.5,1
6064,"Harder They Fall, The",Drama|Film-Noir,1956,49291,28528,3.375,4
6067,Ordinary Decent Criminal,Comedy|Crime,2000,160611,12490,3.5,1
6070,Tokyo Decadence (TopÃƒÂ¢zu),Drama,1992,105622,15802,4,3
6078,Firefox,Action|Sci-Fi|Thriller,1982,83943,10724,4,1
6086,"I, the Jury",Crime|Drama|Thriller,1982,84112,37191,4.16667,9
6090,Kiss Me Goodbye,Comedy,1982,84210,81001,4,1
6093,"Last Unicorn, The",Animation|Children|Fantasy,1982,84237,10150,3.5,1
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),Action,1982,84266,16407,2.5,2
6100,"Midsummer Night's Sex Comedy, A",Comedy|Romance,1982,84329,8288,4,1
6101,Missing,Drama|Mystery|Thriller,1982,84335,15600,4,2
6104,Monty Python Live at the Hollywood Bowl,Comedy,1982,84352,11949,4,1
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La)",Drama|War,1982,84422,42130,2.75,2
6111,Paradise,Adventure|Romance,1982,84469,23942,3.5,1
6116,"Pirate Movie, The",Adventure|Comedy|Musical,1982,84504,25872,2.25,2
6119,Santa Claus Is a Stinker (Le PÃƒÂ¨re NoÃƒÂ«l est une ordure),Comedy,1982,84555,14645,3,1
6122,Richard Pryor Live on the Sunset Strip,Comedy|Documentary,1982,84597,21923,3,2
6123,Sunless (Sans Soleil),Documentary,1983,84628,1563,2,1
6124,Savannah Smiles,Comedy,1982,84633,17132,2.83333,3
6125,"Secret Policeman's Other Ball, The",Comedy|Documentary|Musical,1982,84648,59533,1.5,2
6140,Tenebre,Horror|Mystery|Thriller,1982,84777,29702,3.27586,29
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks),Comedy,1982,84786,24830,3.21053,19
6143,Trail of the Pink Panther,Comedy|Crime,1982,84814,9699,2.5,32
6145,Venom,Horror|Thriller,1982,84854,30789,3,1
6148,White Dog,Drama|Horror|Thriller,1982,84899,47955,4.25,2
6153,Zapped!,Comedy|Sci-Fi,1982,84945,23943,3.16667,3
6155,How to Lose a Guy in 10 Days,Comedy|Romance,2003,251127,9919,4.5,1
6156,Shanghai Knights,Action|Adventure|Comedy,2003,300471,6038,1.8125,8
6157,Daredevil,Action|Crime,2003,287978,9480,2.5,2
6158,"Jungle Book 2, The",Animation|Children,2003,283426,14873,3.5,3
6159,All the Real Girls,Drama|Romance,2003,299458,13132,4,1
6162,Gerry,Adventure|Drama,2002,302674,1956,4,1
6163,He Loves Me... He Loves Me Not (Ãƒâ‚¬ la folie... pas du tout),Romance|Thriller,2002,291579,12112,3,1
6166,Dennis the Menace,Comedy,1993,106701,12139,3.83333,3
6169,"Black Stallion Returns, The",Adventure|Children,1983,85248,24883,4.25,4
6170,"Black Stallion, The",Adventure|Children|Drama,1979,78872,17264,3,3
6178,"Patch of Blue, A",Drama|Romance,1965,59573,33364,3,1
6181,"Red Badge of Courage, The",Drama|War,1951,43961,59401,3.8125,8
6182,"Thrill of It All, The",Comedy,1963,57581,22233,3.51282,39
6183,Pillow Talk,Comedy|Musical|Romance,1959,53172,4952,5,1
6184,"Man Who Fell to Earth, The",Drama|Sci-Fi,1976,74851,991,3.83333,3
6185,Dark Blue,Action|Crime|Drama|Thriller,2003,279331,4911,4,2
6186,Gods and Generals,Action|Drama|War,2003,279111,16072,3.5,3
6187,"Life of David Gale, The",Crime|Drama|Thriller,2003,289992,11615,3.33333,3
6188,Old School,Comedy,2003,302886,11635,5,1
6192,Open Hearts (Elsker dig for evigt),Romance,2002,315543,102,3.5,1
6193,Poolhall Junkies,Comedy|Drama|Thriller,2002,273982,14293,1.5,2
6195,Stone Reader,Documentary,2002,324080,105024,2.5,1
6196,Cradle 2 the Grave,Action|Crime|Drama|Thriller,2003,306685,10623,3,1
6197,Spider,Drama|Mystery,2002,278731,9613,1.91667,6
6201,Lady Jane,Drama|Romance,1986,91374,21867,2.64286,7
6202,Late Marriage (Hatuna Meuheret),Comedy|Drama|Romance,2001,287471,49680,3.88889,9
6203,Life Stinks,Comedy,1991,102303,6524,3,3
6204,"Meteor Man, The",Comedy,1993,107563,11244,3.75,2
6210,Volcano High (Whasango),Action|Comedy,2001,301429,23834,3,2
6212,Bringing Down the House,Comedy,2003,305669,10678,3.3,40
6213,Tears of the Sun,Action|Drama|Thriller,2003,314353,9567,3,3
6214,Irreversible (IrrÃƒÂ©versible),Crime|Drama|Mystery|Thriller,2002,290673,979,2.5,4
6215,Laurel Canyon,Drama,2002,298408,13819,3,1
6216,Nowhere in Africa (Nirgendwo in Afrika),Drama,2001,161860,1591,3.25,2
6217,"Safety of Objects, The",Drama,2001,256359,24186,3,1
6218,Bend It Like Beckham,Comedy|Drama|Romance,2002,286499,455,4,1
6219,"Hunted, The",Action|Drama|Thriller,2003,269347,10632,4,1
6220,Willard,Drama|Horror|Thriller,2003,310357,10929,3.5,1
6222,Prozac Nation,Drama,2001,236640,16229,4.33333,3
6223,Spun,Comedy|Crime|Drama,2001,283003,12079,4,1
6225,King of Kings,Drama,1961,55047,36362,2.83333,9
6228,"Talk of the Town, The",Comedy|Romance|Thriller,1942,35417,23159,2.75,2
6232,Born Free,Adventure|Children|Drama,1966,60182,15347,4,1
6234,Equus,Drama|Mystery,1977,75995,37258,3.45455,11
6235,Europa Europa (Hitlerjunge Salomon),Drama|War,1990,99776,8996,3.5,2
6237,"Glenn Miller Story, The",Drama,1953,47030,17729,3.5,1
6238,Green Card,Comedy|Drama|Romance,1990,99699,12157,4,1
6239,Journey to the Center of the Earth,Adventure|Children|Sci-Fi,1959,52948,11571,2.375,4
6241,Pauline at the Beach (Pauline ÃƒÂ  la Plage),Comedy|Drama|Romance,1983,86087,10293,2.64286,7
6242,Ringu (Ring),Horror|Mystery|Thriller,1998,178868,2671,2,1
6244,Salaam Bombay!,Drama,1988,96028,45129,2.375,4
6245,Sweet Charity,Comedy|Drama|Musical|Romance,1969,65054,42618,4.75,2
6246,Talent for the Game,Drama,1991,103036,41164,3.75,2
6249,Boat Trip,Comedy,2003,285462,9557,2.375,8
6250,Dreamcatcher,Drama|Horror|Sci-Fi|Thriller,2003,285531,6171,2.25,2
6251,Piglet's Big Movie,Animation|Children,2003,323642,13691,3.0625,8
6252,View from the Top,Comedy|Romance,2003,264150,11523,2,1
6254,"Awful Truth, The",Comedy|Romance,1937,28597,14675,3.75,2
6263,Basic,Drama|Thriller|War,2003,264395,10782,4.25,2
6264,"Core, The",Action|Drama|Sci-Fi|Thriller,2003,298814,9341,4.33333,3
6265,Head of State,Comedy,2003,325537,9776,2,1
6266,What a Girl Wants,Comedy|Drama|Romance,2003,286788,10735,3.5,1
6267,Assassination Tango,Drama|Thriller,2002,283897,16425,4,1
6268,Raising Victor Vargas,Comedy|Drama|Romance,2002,316188,25461,2.25,2
6269,Stevie,Documentary,2002,334416,51927,3.14063,32
6270,Akira Kurosawa's Dreams (Dreams),Drama|Fantasy,1990,100998,12516,3.9,20
6271,Day for Night (La Nuit AmÃƒÂ©ricaine),Comedy|Drama|Romance,1973,70460,1675,4,1
6273,In a Lonely Place,Drama|Film-Noir|Mystery|Romance,1950,42593,17057,3.875,4
6279,"Good Thief, The",Crime|Drama,2002,281820,6016,3.05882,34
6280,"Man Apart, A",Action|Crime|Drama|Thriller,2003,266465,8409,3.875,4
6281,Phone Booth,Drama|Thriller,2002,183649,1817,3.5,1
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),Action|Animation|Sci-Fi|Thriller,2001,275277,11299,2.71429,7
6285,Levity,Drama,2003,304328,21052,3.5,3
6286,"Man Without a Past, The (Mies vailla menneisyyttÃƒÂ¤)",Comedy|Crime|Drama,2002,311519,7294,2.40909,11
6287,Anger Management,Comedy,2003,305224,9506,2,1
6288,Better Luck Tomorrow,Crime|Drama,2002,280477,14290,3.75,14
6289,Ghosts of the Abyss,Documentary|IMAX,2003,297144,24982,3.425,20
6290,House of 1000 Corpses,Horror,2003,251736,2662,2.66667,3
6291,Lilya 4-Ever (Lilja 4-ever),Crime|Drama,2002,300140,12093,3.5,9
6294,Bulletproof Monk,Action|Adventure|Sci-Fi,2003,245803,11817,4.5,3
6295,Chasing Papi (a.k.a. Papi Chulo),Comedy,2003,323572,24621,4,5
6296,"Mighty Wind, A",Comedy|Musical,2003,310281,13370,1,1
6297,Holes,Adventure|Children|Comedy|Mystery,2003,311289,8326,3.625,8
6298,Malibu's Most Wanted,Comedy|Crime,2003,328099,13411,3.6,10
6299,"Winged Migration (Peuple migrateur, Le)",Documentary,2001,301727,11516,4.16667,3
6300,Flickering Lights (Blinkende lygter),Action|Comedy|Crime,2000,236027,10180,2.625,4
6301,Straw Dogs,Drama|Thriller,1971,67800,994,2.5,1
6302,Beginning of the End,Sci-Fi,1957,50177,66918,2.5,2
6303,"Andromeda Strain, The",Mystery|Sci-Fi,1971,66769,10514,2,2
6305,Fahrenheit 451,Drama|Sci-Fi,1966,60390,1714,1.83333,3
6306,I Am Trying to Break Your Heart,Documentary,2002,327920,14308,2,1
6308,Legal Eagles,Comedy|Crime|Romance,1986,91396,9930,2.16667,3
6310,Memories of Me,Comedy|Drama,1988,95613,107569,1.5,2
6313,Sibling Rivalry,Comedy,1990,100611,108553,2.83333,6
6314,Undercover Blues,Comedy|Crime,1993,108442,12661,3.68182,22
6315,Wildcats,Comedy,1986,92214,29355,2.5,2
6316,"Wiz, The",Adventure|Children|Comedy|Fantasy|Musical,1978,78504,24961,3.5,3
6319,"My Father the Hero (Mon pÃƒÂ¨re, ce hÃƒÂ©ros.)",Comedy|Drama,1991,102465,20978,3,1
6320,Scenes from a Mall,Comedy,1991,102849,47762,3,2
6322,Confidence,Crime|Thriller,2003,310910,10743,3.92308,13
6323,Identity,Crime|Horror|Mystery|Thriller,2003,309698,2832,3,4
6324,It Runs in the Family,Comedy|Drama,2003,311110,31459,3.72368,76
6327,"Decade Under the Influence, A",Documentary,2003,342275,38868,3.5,3
6329,Manic,Drama,2001,252684,15098,3.83333,3
6330,People I Know,Crime|Drama,2002,274711,11458,3,1
6331,Spellbound,Documentary,2002,334405,16636,3.5,4
6332,"Lizzie McGuire Movie, The",Children|Comedy|Romance,2003,306841,18736,2.33333,6
6333,X2: X-Men United,Action|Adventure|Sci-Fi|Thriller,2003,290334,36658,3.875,4
6334,Blue Car,Drama,2002,290145,46989,3.25,4
6335,"Dancer Upstairs, The",Crime|Drama|Thriller,2002,118926,20689,2,1
6336,Marooned in Iraq (Gomgashtei dar Aragh),Drama,2002,317226,13438,3.5,1
6337,Owning Mahowny,Crime|Drama|Thriller,2003,285861,15394,4.66667,3
6338,Daddy Day Care,Children|Comedy,2003,317303,10708,1,1
6339,"Man on the Train (Homme du train, L')",Comedy|Drama,2002,301414,22016,1.66667,3
6341,"Shape of Things, The",Drama,2003,308878,22958,2,3
6342,"Trip, The",Comedy|Drama|Romance,2002,250067,15850,4.0625,24
6344,101 Reykjavik (101 ReykjavÃƒÂ­k),Comedy|Drama|Romance,2000,237993,10989,3,2
6345,"Chorus Line, A",Comedy|Drama|Musical,1985,88915,1816,3.5,1
6347,Beat Street,Drama|Musical,1984,86946,17667,3.35417,96
6348,Breakin' 2: Electric Boogaloo,Musical,1984,86999,17464,2.9,10
6349,Breakin',Drama|Musical,1984,86998,15259,4,4
6350,Laputa: Castle in the Sky (TenkÃƒÂ» no shiro Rapyuta),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,92067,10515,4,5
6357,High Society,Comedy|Musical|Romance,1956,49314,11424,0.5,1
6358,Kiss Me Kate,Comedy|Musical|Romance,1953,45963,34857,3.3169,71
6365,"Matrix Reloaded, The",Action|Adventure|Sci-Fi|Thriller|IMAX,2003,234215,604,2.16667,3
6367,Down with Love,Comedy|Romance,2003,309530,10720,4,4
6368,Cinemania,Documentary,2002,281724,51230,3.5,2
6370,"Spanish Apartment, The (L'auberge espagnole)",Comedy|Drama|Romance,2002,283900,1555,3.96099,141
6371,PokÃƒÂ©mon Heroes,Animation|Children,2003,347791,33875,3.61864,59
6373,Bruce Almighty,Comedy|Drama|Fantasy|Romance,2003,315327,310,3,2
6374,"In-Laws, The",Comedy,2003,314786,5146,3.92857,7
6375,Gigantic (A Tale of Two Johns),Documentary,2002,304081,30055,3,1
6376,Respiro,Comedy|Drama,2002,286516,12544,2.60526,19
6377,Finding Nemo,Adventure|Animation|Children|Comedy,2003,266543,12,3.75,14
6378,"Italian Job, The",Action|Crime,2003,317740,9654,4,1
6379,Wrong Turn,Horror|Thriller,2003,295700,9902,3.66667,3
6380,Capturing the Friedmans,Documentary,2003,342172,2260,3.5,1
6382,Together (Han ni Zai Yiki),Drama,2002,332639,18385,3.5,1
6383,"2 Fast 2 Furious (Fast and the Furious 2, The)",Action|Crime|Thriller,2003,322259,584,3.5,1
6385,Whale Rider,Drama,2002,298228,1088,5,1
6386,Nevada Smith,Western,1966,60748,5921,3.25,2
6387,Once a Thief (Zong heng si hai),Action|Comedy|Crime|Thriller,1991,101020,47423,2,1
6390,Silk Stockings,Musical,1957,50972,43239,5,1
6395,"Crazies, The (a.k.a. Code Name: Trixie)",Action|Drama|Horror|Sci-Fi|Thriller,1973,69895,29425,3.75,2
6400,Murder on a Sunday Morning (Un coupable idÃƒÂ©al),Documentary,2001,307197,51391,3.75,2
6402,Siam Sunset,Comedy,1999,178022,50285,4,1
6405,Treasure Island,Adventure|Children,1950,43067,6646,4,1
6407,"Walk, Don't Run",Comedy|Romance,1966,61170,38720,4,1
6408,Animals are Beautiful People,Comedy|Documentary,1974,71143,147729,1,1
6410,Car Wash,Comedy,1976,74281,15462,1.5,2
6412,Destry Rides Again,Comedy|Western,1939,31225,43828,4,1
6415,Intervista,Comedy|Drama,1987,93267,47715,3,2
6417,Live Wire,Action,1992,104743,12629,4,1
6422,Shenandoah,Drama|War|Western,1965,59711,21027,3.33333,3
6424,Oscar,Comedy|Crime|Mystery|Romance,1991,102603,11890,3,1
6425,"6th Man, The (Sixth Man, The)",Comedy,1997,120142,36807,3.33333,3
6427,"Railway Children, The",Children|Drama,1970,66279,37662,4.03571,14
6428,Two Mules for Sister Sara,Comedy|War|Western,1970,65134,11916,5,2
6429,Winchester '73,Western,1950,43137,14551,4,2
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",Documentary,1929,19760,26317,3,1
6434,"Objective, Burma!",War,1945,37954,43490,4,1
6436,This Boy's Life,Drama,1993,108330,8092,3.5,1
6440,Barton Fink,Drama|Thriller,1991,101410,290,3.5,1
6442,Belle ÃƒÂ©poque,Comedy|Romance,1992,103791,2470,4.9,5
6448,"Flight of the Phoenix, The",Action|Adventure|Drama,1965,59183,10243,3.83333,6
6449,From the Terrace,Drama,1960,53841,42541,2,2
6452,"Long, Hot Summer, The",Drama,1958,51878,40085,3,1
6453,Man of Aran,Documentary,1934,25456,47684,3.5,3
6454,Music Box,Drama,1989,100211,2263,3,1
6460,"Trial, The (ProcÃƒÂ¨s, Le)",Drama,1962,57427,3009,3,1
6461,"Unforgiven, The",Drama|Western,1960,54428,6643,3,1
6464,Good Burger,Children|Comedy,1997,119215,14817,1.95455,11
6465,Jubilee,Drama,1977,76240,41426,0.83333,3
6466,Mississippi Masala,Drama|Romance,1991,102456,41791,2.92857,7
6476,Shattered,Mystery|Thriller,1991,102900,2071,2,1
6477,"Song of Bernadette, The",Drama,1943,36377,43516,3.97414,58
6480,Thoroughly Modern Millie,Comedy|Musical,1967,62362,32489,2.37037,27
6482,Dumb and Dumberer: When Harry Met Lloyd,Comedy,2003,329028,10152,3.5,1
6483,From Justin to Kelly,Musical|Romance,2003,339034,31246,4,2
6484,Hollywood Homicide,Action|Crime|Drama,2003,329717,11375,3,1
6493,Alex and Emma,Comedy|Drama|Romance,2003,318283,17813,0.5,1
6502,28 Days Later,Action|Horror|Sci-Fi,2002,289043,170,4.5,1
6503,Charlie's Angels: Full Throttle,Action|Adventure|Comedy|Crime|Thriller,2003,305357,9471,3.5,1
6506,Fulltime Killer (Chuen jik sat sau),Action|Thriller,2001,286635,9581,2.25,2
6509,Ali: Fear Eats the Soul (Angst essen Seele auf),Drama|Romance,1974,71141,216,2.5,2
6510,"Bodies, Rest & Motion",Drama|Romance,1993,106447,47676,3,1
6514,Ring of Terror,Horror,1962,56415,113739,2,1
6515,You Only Live Once,Crime|Film-Noir,1937,29808,52758,4.25,2
6516,Anastasia,Drama,1956,48947,38171,4.5,1
6517,"Babe, The",Drama,1992,103747,61225,2.56061,33
6523,Mr. Baseball,Comedy|Romance,1992,104926,18722,2.40909,11
6527,Scaramouche,Adventure|Romance,1952,45125,33454,3.66667,6
6528,Start the Revolution Without Me,Comedy,1970,66402,19753,3.04444,45
6530,"Tenant, The (Locataire, Le)",Drama|Horror|Mystery|Thriller,1976,74811,11482,3.6,5
6533,"What's Up, Doc?",Comedy,1972,69495,6949,3.77852,149
6534,Hulk,Action|Adventure|Sci-Fi,2003,286716,1927,2.625,32
6535,"Legally Blonde 2: Red, White & Blonde",Comedy,2003,333780,10327,3.5,1
6536,Sinbad: Legend of the Seven Seas,Adventure|Animation|Children|Fantasy,2003,165982,14411,4.5,1
6537,Terminator 3: Rise of the Machines,Action|Adventure|Sci-Fi,2003,181852,296,2.25,2
6538,Swimming Pool,Drama|Mystery|Thriller,2003,324133,302,2.88235,17
6539,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy,2003,325980,22,3.5,3
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",Action|Fantasy|Sci-Fi,2003,311429,8698,2.96154,13
6542,"Cuckoo, The (Kukushka)",Comedy|Drama|War,2002,308476,554,4,1
6545,I Capture the Castle,Drama|Romance,2003,300015,17920,3.625,12
6547,Northfork,Drama|Fantasy,2003,322659,32235,4,1
6548,Bad Boys II,Action|Comedy|Crime|Thriller,2003,172156,8961,1.25,2
6549,How to Deal,Comedy|Drama|Romance,2003,319524,17403,0.5,1
6550,Johnny English,Action|Comedy|Thriller,2003,274166,9486,2.33333,3
6551,"Anarchist Cookbook, The",Comedy|Romance,2002,284850,20439,2.5,4
6552,Dirty Pretty Things,Crime|Drama|Thriller,2002,301199,3472,2,1
6553,"Embalmer, The (Imbalsamatore, L')",Drama,2002,322725,35265,3,1
6554,Garage Days,Comedy|Musical,2002,280696,25921,2.5,1
6557,Born to Be Wild,Adventure|Children|Comedy|Drama,1995,113533,68927,2.64706,17
6558,Curly Sue,Comedy|Drama,1991,101635,11894,3.69444,18
6559,Little Giants,Children|Comedy,1994,110364,20726,2,3
6560,Loose Cannons,Action|Comedy,1990,100053,24558,3.5,3
6561,"Mouse That Roared, The",Comedy|War,1959,53084,12649,3.25,2
6563,Masked & Anonymous,Comedy|Drama,2003,319829,24356,4,1
6564,Lara Croft Tomb Raider: The Cradle of Life,Action|Adventure|Comedy|Romance|Thriller,2003,325703,1996,3.5,2
6565,Seabiscuit,Drama,2003,329575,4464,4,1
6566,Spy Kids 3-D: Game Over,Action|Adventure|Children,2003,338459,12279,1,1
6567,Buffalo Soldiers,Comedy|Crime|Drama|War,2001,252299,9104,3.5,2
6568,Camp,Comedy|Musical,2003,342167,33339,3.5,1
6571,"Mondays in the Sun (Lunes al sol, Los)",Drama,2002,319769,54580,4,2
6572,Scorched,Comedy|Crime,2003,286947,4613,2.5,2
6573,Avanti!,Comedy|Drama,1972,68240,12530,2.33333,3
6574,Eve of Destruction,Action|Sci-Fi|Thriller,1991,101831,45096,4,1
6577,Kickboxer 2: The Road Back,Action|Drama,1991,102202,24993,3.16667,3
6578,"Kiss Me, Stupid",Comedy,1964,58265,53021,3.09375,16
6579,"One, Two, Three",Comedy,1961,55256,430,1.5,1
6581,"Private Life of Sherlock Holmes, The",Comedy|Drama|Mystery,1970,66249,5185,4,1
6582,Remo Williams: The Adventure Begins,Action|Comedy|Crime|Thriller,1985,89901,10553,4.33333,6
6583,"Blood of Heroes, The (Salute of the Jugger, The)",Action|Sci-Fi,1989,94764,21512,4,1
6584,"What's Up, Tiger Lily?",Adventure|Comedy|Crime|Thriller,1966,61177,21449,3.20833,24
6586,American Wedding (American Pie 3),Comedy,2003,328828,8273,3.32143,14
6587,Gigli,Comedy|Crime|Romance,2003,299930,8046,3.5,1
6588,And Now... Ladies and Gentlemen...,Romance|Thriller,2002,283883,50350,3,1
6591,"Magdalene Sisters, The",Drama,2002,318411,8094,3.5,1
6592,"Secret Lives of Dentists, The",Drama,2002,314630,26195,2.5,1
6593,Freaky Friday,Children|Comedy|Fantasy,2003,322330,10330,4,1
6595,S.W.A.T.,Action|Thriller,2003,257076,9257,3.5,1
6596,"Divorce, Le",Comedy|Drama|Romance,2003,306734,9499,5,1
6597,"Princess Blade, The (Shura Yukihime)",Action|Sci-Fi,2001,310149,17180,4.25,2
6598,Step Into Liquid,Documentary,2002,308508,15292,2.66667,3
6603,"Double Life, A",Crime|Drama|Film-Noir,1947,39335,41206,2.33333,9
6604,Hawks and Sparrows (Uccellacci e Uccellini),Comedy,1966,61132,33954,2.75,2
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il)",Drama,1964,58715,24192,3.94444,9
6611,Umberto D.,Drama,1952,45274,833,3.82353,17
6612,Brother's Keeper,Documentary,1992,103888,26755,2.91667,6
6614,I Love You to Death,Comedy|Crime,1990,99819,3101,3.83333,18
6615,Freddy vs. Jason,Action|Horror|Thriller,2003,329101,6466,1.9,5
6616,Grind,Action|Comedy,2003,338077,20210,2.5,4
6617,Open Range,Western,2003,316356,2055,2,1
6618,Shaolin Soccer (Siu lam juk kau),Action|Comedy,2001,286112,11770,3.5,3
6619,Uptown Girls,Comedy,2003,263757,14926,1.5,2
6620,American Splendor,Comedy|Drama,2003,305206,2771,3.75,4
6624,Agent Cody Banks,Action|Adventure|Children|Fantasy,2003,313911,10923,2.16667,3
6625,Camp Nowhere,Adventure|Children|Comedy,1994,109369,17745,3.42857,7
6628,Hot Dog... The Movie,Comedy,1984,87425,21989,2.625,4
6629,House of Wax,Crime|Horror|Mystery|Thriller,1953,45888,18573,4,1
6631,Man's Best Friend,Horror|Sci-Fi|Thriller,1993,107504,41759,3.78571,7
6636,"Sure Thing, The",Comedy|Romance,1985,90103,8992,3.33333,3
